BM Unit ID,BMU Name,Party Name,Party ID,BMU Type,Generator Fuel Type,NGC BMU Name,GSP Group Id,GSP Group Name,Trading Unit Name,Prod/Cons Flag,Prod/Cons Status,TLF,GC,DC,WDCALF,NWDCALF,SECALF,WDBMCAIC,NWDBMCAIC,WDBMCAEC,NWDBMCAEC,Exempt Export Flag,Base TU Flag,FPN Flag,Interconnector Id,Effective From, Manual Credit Qualifying Flag, Credit Qualifying Status
2__LCOUL000,2__LCOUL000,Coulomb Energy Supply Limited,COULOMB,G,,,_L,South Western,DEFAULT__L,,C,0.010199,0,0,0.4715,0.4472,0.25,0,0,0,0,F,T,F,,01/12/18,,F
2__LCOVE000,2__LCOVE000,TOTO Energy Limited,COVENT,G,,,_L,South Western,DEFAULT__L,,C,0.010199,0,-5.2,0.4696,0.5057,0.25,-2.442,-2.63,0,0,F,T,F,,01/12/18,,F
2__LCPPR000,2__LCPPR000,Affect Energy Ltd,COPPER,G,,,_L,South Western,DEFAULT__L,,C,0.010199,0,-2.226,0.4734,0.5058,0.25,-1.054,-1.126,0,0,F,T,F,,01/12/18,,F
2__LCYCL000,2__LCYCL000,Business Power & Gas Limited,CYCLONE,G,,,_L,South Western,DEFAULT__L,,C,0.010199,0,-0.1136,0.4715,0.4472,0.25,-0.054,-0.051,0,0,F,T,F,,01/12/18,,F
2__LDESL000,2__LDESL000,Daisy Energy Supply Ltd,DAISY,G,,,_L,South Western,DEFAULT__L,,C,0.010199,0,-4.312,0.4715,0.4472,0.25,-2.033,-1.928,0,0,F,T,F,,06/12/18,,F
2__LDFDL000,2__LDFDL000,Tru Energy Limited,DAFFODIL,G,,,_L,South Western,DEFAULT__L,,C,0.010199,0,-0.2,0.4974,0.5293,0.25,-0.099,-0.106,0,0,F,T,F,,01/12/18,,F
2__LDIRA000,2__LDIRA000,Social Energy Supply Ltd,DIRAC,G,,,_L,South Western,DEFAULT__L,,C,0.010199,0,0,0.4715,0.4472,0.25,0,0,0,0,F,T,F,,01/12/18,,F
2__LDNRG000,2__LDNRG000,Donnington Energy Limited,DOENERGY,G,,,_L,South Western,DEFAULT__L,,C,0.010199,0,0,0.4715,0.4472,0.25,0,0,0,0,F,T,F,,01/12/18,,F
2__LDRGI000,UKHC_L,UK Healthcare Corporation Ltd,DENERGI1,G,,,_L,South Western,DEFAULT__L,,C,0.010199,0,0,0.4715,0.4472,0.25,0,0,0,0,F,T,F,,01/12/18,,F
2__LDUAL000,2__LDUAL000,Dual Energy Direct Limited,DUALENER,G,,,_L,South Western,DEFAULT__L,,C,0.010199,0,-11.446,0.5911,0.4689,0.25,-6.766,-5.367,0,0,F,T,F,,01/12/18,,F
2__LEBES000,2__LEBES000,BES Commercial Electricity Ltd,EBEA,G,,,_L,South Western,DEFAULT__L,,C,0.010199,0,-7.934,0.5492,0.4405,0.25,-4.357,-3.495,0,0,F,T,F,,01/12/18,,F
2__LECOA000,2__LECOA000,British Gas Trading Ltd,BRITGAS,G,,,_L,South Western,DEFAULT__L,,C,0.010199,10,0,0.4715,0.4472,0.25,0,0,2.5,2.5,F,T,F,,01/12/18,,F
2__LECON000,2__LECON000,Economy Power,ECON1,G,,,_L,South Western,DEFAULT__L,,C,0.010199,0,0,0.4715,0.4472,0.25,0,0,0,0,F,T,F,,01/12/18,,F
2__LECOT000,2__LECOT000,The Renewable Energy Co Ltd,RENC,G,,,_L,South Western,DEFAULT__L,,C,0.010199,21.6,-15.54,0.3628,0.3318,0.25,-5.638,-5.156,7.836,7.167,F,T,F,,01/12/18,,F
2__LEDDI000,2__LEDDI000,Eddington Energy Supply Ltd,EDDINGTN,G,,,_L,South Western,DEFAULT__L,,C,0.010199,0,-1.8,0.4715,0.4472,0.25,-0.849,-0.805,0,0,F,T,F,,01/12/18,,F
2__LEDGE000,2__LEDGE000,Edgware Energy Limited,EDGWARE,G,,,_L,South Western,DEFAULT__L,,C,0.010199,10,0,0.4715,0.4472,0.25,0,0,2.5,2.5,F,T,F,,28/01/19,,F
2__LEDIR000,2__LEDIR000,British Gas Trading Ltd,BRITGAS,G,,SWT-EDR01,_L,South Western,DEFAULT__L,,C,0.010199,0,0,0.4715,0.4472,0.25,0,0,0,0,F,T,T,,01/12/18,,F
2__LEELC000,2__LEELC000,E.ON Energy Solutions Limited,PGENERGY,G,,SWT-EAS01,_L,South Western,DEFAULT__L,,C,0.010199,0,0,0.4715,0.4472,0.25,0,0,0,0,F,T,T,,01/12/18,,F
2__LEENG000,2__LEENG000,E.ON Energy Solutions Limited,PGENERGY,G,,SWT-EST01,_L,South Western,DEFAULT__L,,C,0.010199,0,-4,0.6182,0.6488,0.25,-2.473,-2.595,0,0,F,T,T,,01/12/18,,F
2__LEESL000,EESL_L,ECONOMY ENERGY SUPPLY LTD,EESL,G,,,_L,South Western,DEFAULT__L,,C,0.010199,0,0,0.4715,0.4472,0.25,0,0,0,0,F,T,F,,01/12/18,,F
2__LEETL000,EETL in SouthWestern,OVO Electricity Ltd,OVOE,G,,,_L,South Western,DEFAULT__L,,C,0.010199,0,-10.856,0.5595,0.5962,0.25,-6.074,-6.472,0,0,F,T,F,,12/01/19,,F
2__LEFLS000,EFLS_L,Effortless Energy Ltd,EENERGY,G,,,_L,South Western,DEFAULT__L,,C,0.010199,0,-0.01,0.477,0.4678,0.25,-0.005,-0.005,0,0,F,T,F,,01/12/18,,F
2__LEGDX000,L_EGASELEC,E (GAS AND ELECTRICITY) LTD,LORM,G,,,_L,South Western,DEFAULT__L,,C,0.010199,0,0,0.4715,0.4472,0.25,0,0,0,0,F,T,F,,23/01/19,,F
2__LEGML000,EGML_L,ECO GREEN MANAGEMENT LIMITED,YGP1,G,,,_L,South Western,DEFAULT__L,,C,0.010199,0,-0.0858,0.4715,0.4472,0.25,-0.04,-0.038,0,0,F,T,F,,01/12/18,,F
2__LELEC000,Electraphase_L,ELECTRAPHASE LIMITED,EPHASE,G,,,_L,South Western,DEFAULT__L,,C,0.010199,0,0,0.2077,0.1615,0.25,0,0,0,0,F,T,F,,01/12/18,,F
2__LEMEB000,2__LEMEB000,E.ON Energy Solutions Limited,PGENERGY,G,,SWT-PGE01,_L,South Western,DEFAULT__L,,C,0.010199,0,-158,0.6216,0.6141,0.25,-98.213,-97.028,0,0,F,T,T,,03/01/19,,F
2__LEMZO000,2__LEMZO000,Emzo Energy Supply Ltd,EMZO,G,,,_L,South Western,DEFAULT__L,,C,0.010199,0,0,0.4715,0.4472,0.25,0,0,0,0,F,T,F,,01/12/18,,F
2__LENDC000,2__LENDC000,EPG Energy Limited,EPGNRG,G,,,_L,South Western,DEFAULT__L,,C,0.010199,0,0,0,0,0.25,0,0,0,0,F,T,F,,01/12/18,,F
2__LENDC001,2__LENDC001,EPG Energy Limited,EPGNRG,S,,,_L,South Western,DEFAULT__L,,C,0.010199,0,0,0.4715,0.4472,0.25,0,0,0,0,F,T,F,,01/12/18,F,F
2__LENDC002,2__LENDC002,EPG Energy Limited,EPGNRG,S,,,_L,South Western,DEFAULT__L,,C,0.010199,2.6,0,0.4715,0.4472,0.25,0,0,0.65,0.65,F,T,F,,21/12/18,F,F
2__LENEC000,2__LENEC000,Eneco Energy Trade,ENECOUK,G,,,_L,South Western,DEFAULT__L,,C,0.010199,4.02,-9.62,0.5874,0.1805,0.25,-5.651,-1.736,2.361,0.726,F,T,F,,01/12/18,,F
2__LENER000,2__LENER000,Simply Your Energy,SUPLENER,G,,,_L,South Western,DEFAULT__L,,C,0.010199,0,0,0.4715,0.4472,0.25,0,0,0,0,F,T,F,,19/12/18,,F
2__LENGQ000,EnergyQ_L,Eversmart Energy Ltd,ENGQ,G,,,_L,South Western,DEFAULT__L,,C,0.010199,0,0,0.4783,0.5128,0.25,0,0,0,0,F,T,F,,01/12/18,,F
2__LENRD000,2__LENRD000,British Gas Trading Ltd,BRITGAS,G,,SWT-ENR01,_L,South Western,DEFAULT__L,,C,0.010199,84,-280,0.4919,0.3688,0.25,-137.732,-103.264,41.32,30.979,F,T,T,,01/12/18,,F
2__LENRD002,2__LENRD002,British Gas Trading Ltd,BRITGAS,S,,,_L,South Western,DEFAULT__L,,C,0.010199,25,-1,0.4715,0.4472,0.25,-0.472,-0.447,11.788,11.18,F,T,F,,01/12/18,F,F
2__LENRG000,2__LENRG000,Opus Energy Renewables Limited,EVENERGY,G,,,_L,South Western,DEFAULT__L,,C,0.010199,11.48,0,0.3573,0.3395,0.3522,0,0,4.043,4.043,F,T,F,,01/12/18,,F
2__LENRG002,ENRGL2,Opus Energy Renewables Limited,EVENERGY,S,,,_L,South Western,DEFAULT__L,,C,0.010199,40.96,0,0.2836,0.2664,0.2786,0,0,11.411,11.411,F,T,F,,01/12/18,F,F
2__LEOND000,2__LEOND000,E.ON Energy Solutions Limited,PGENERGY,G,,,_L,South Western,DEFAULT__L,,C,0.010199,0,-4,0.4715,0.4472,0.25,-1.886,-1.789,0,0,F,T,F,,01/12/18,,F
2__LEPHH000,2__LEPHH000,Economy Power,ECON1,G,,,_L,South Western,DEFAULT__L,,C,0.010199,0,0,0.4715,0.4472,0.25,0,0,0,0,F,T,F,,01/12/18,,F
2__LESSL000,2__LESSL000,Squeaky Clean Energy Limited,ESSL1015,G,,,_L,South Western,DEFAULT__L,,C,0.010199,0,-0.222,0.4602,0.2849,0.25,-0.102,-0.063,0,0,F,T,F,,01/12/18,,F
2__LEURO000,2__LEURO000,Robin Hood Energy Limited,EUROPA,G,,,_L,South Western,DEFAULT__L,,C,0.010199,0,-6.56,0.6033,0.6373,0.25,-3.958,-4.181,0,0,F,T,F,,01/12/18,,F
2__LEUST000,2__LEUST000,Euston Energy Limited,EUSTON,G,,,_L,South Western,DEFAULT__L,,C,0.010199,0,0,0.4715,0.4472,0.25,0,0,0,0,F,T,F,,01/12/18,,F
2__LEVER000,2__LEVER000,Eversmart Energy Ltd,ENGQ,G,,,_L,South Western,DEFAULT__L,,C,0.010199,0,0,0.4715,0.4472,0.25,0,0,0,0,F,T,F,,01/12/18,,F
2__LEXGL000,Exelon_L,Exelon Generation Limited,EXGENLIM,G,,,_L,South Western,DEFAULT__L,,C,0.010199,0,0,0.4715,0.4472,0.25,0,0,0,0,F,T,F,,01/12/18,,F
2__LFARA000,2__LFARA000,URE Energy Limited,FARADAY,G,,,_L,South Western,DEFAULT__L,,C,0.010199,0,0,0.4715,0.4472,0.25,0,0,0,0,F,T,F,,01/12/18,,F
2__LFARR000,2__LFARR000,Farringdon Energy Limited,FARRINGD,G,,,_L,South Western,DEFAULT__L,,C,0.010199,0,0,0.4715,0.4472,0.25,0,0,0,0,F,T,F,,01/12/18,,F
2__LFLEX000,2__LFLEX000,Flexitricity Limited,FLEXTRCY,G,,,_L,South Western,DEFAULT__L,,C,0.010199,0,0,0.4715,0.4472,0.25,0,0,0,0,F,T,F,,01/12/18,,F
2__LFNRG000,2__LFNRG000,Farmoor Energy Limited,FRENERGY,G,,,_L,South Western,DEFAULT__L,,C,0.010199,0,0,0.4715,0.4472,0.25,0,0,0,0,F,T,F,,01/12/18,,F
2__LFRST000,2__LFRST000,First Utility Limited,FRST01,G,,,_L,South Western,DEFAULT__L,,C,0.010199,0,-26.148,0.4953,0.5294,0.25,-12.951,-13.843,0,0,F,T,F,,01/12/18,,F
2__LFSEN000,2__LFSEN000,F & S Energy Ltd,FSE0001,G,,,_L,South Western,DEFAULT__L,,C,0.010199,20,-8,0.1571,0.1533,0.1616,-1.257,-1.226,3.142,3.066,F,T,F,,01/12/18,,F
2__LFSEN001,2__LFSEN001,F & S Energy Ltd,FSE0001,S,,,_L,South Western,DEFAULT__L,,C,0.010199,0,0,0.4715,0.4472,0.25,0,0,0,0,F,T,F,,01/12/18,F,F
2__LFSEN002,__LFSEN002,F & S Energy Ltd,FSE0001,S,,,_L,South Western,DEFAULT__L,,C,0.010199,16,-10,0.4715,0.4472,0.25,-4.715,-4.472,7.544,7.155,F,T,F,,01/12/18,F,F
2__LFXGL000,2__LFXGL000,Foxglove Energy Supply Ltd,FOXGLOVE,G,,,_L,South Western,DEFAULT__L,,C,0.010199,0,-4.9571,0.3596,0.3739,0.25,-1.783,-1.853,0,0,F,T,F,,01/12/18,,F
2__LGALE000,2__LGALE000,PLANET 9 ENERGY LTD,GALENA,G,,,_L,South Western,DEFAULT__L,,C,0.010199,0,0,0.4715,0.4472,0.25,0,0,0,0,F,T,F,,01/12/18,,F
2__LGANY000,2__LGANY000,Solarplicity Supply Limited,GANYMEDE,G,,,_L,South Western,DEFAULT__L,,C,0.010199,2.26,-3.116,0.4723,0.51,0.25,-1.472,-1.589,1.067,1.153,F,T,F,,01/12/18,,F
2__LGESL000,2__LGESL000,SO Energy Trading Limited,GOLD,G,,,_L,South Western,DEFAULT__L,,C,0.010199,0,-2.8,0.5303,0.5637,0.25,-1.485,-1.578,0,0,F,T,F,,01/12/18,,F
2__LGETW000,2__LGETW000,Utilita Energy Limited,UTILITA,G,,,_L,South Western,DEFAULT__L,,C,0.010199,0,-32,0.5229,0.5471,0.25,-16.733,-17.507,0,0,F,T,F,,01/12/18,,F
2__LGMTR000,2__LGMTR000,Gazprom M & T Retail Ltd,GMTR,G,,,_L,South Western,DEFAULT__L,,C,0.010199,122,-12.86,0.1317,0.1472,0.25,-1.694,-1.893,16.067,17.958,F,T,F,,01/12/18,,F
2__LGNRG000,2__LGNRG000,Green Energy (UK) Plc,GRNUKPLC,G,,,_L,South Western,DEFAULT__L,,C,0.010199,0,0,0.3329,0.3014,0.25,0,0,0,0,F,T,F,,01/12/18,,F
2__LGONG000,2__LGONG000,First Utility Limited,FRST01,G,,,_L,South Western,DEFAULT__L,,C,0.010199,0,0,0.3333,0.35,0.25,0,0,0,0,F,T,F,,01/12/18,,F
2__LHAVE000,2__LHAVE000,Haven Power Ltd,HAVEN,G,,SWT-HVN01,_L,South Western,DEFAULT__L,,C,0.010199,29.714,0,0.4715,0.4472,0.25,0,0,7.429,7.429,F,T,T,,01/12/18,,F
2__LHAWK000,2__LHAWK000,MAXEN POWER SUPPLY LIMITED,HAWKING,G,,,_L,South Western,DEFAULT__L,,C,0.010199,0,0,0.4715,0.4472,0.25,0,0,0,0,F,T,F,,01/12/18,,F
2__LHOLB000,2__LHOLB000,Holborn Energy Limited,HOLBORN,G,,,_L,South Western,DEFAULT__L,,C,0.010199,0,0,0.4715,0.4472,0.25,0,0,0,0,F,T,F,,01/12/18,,F
2__LHOME000,2__LHOME000,ENGIE Power Limited,RWETDL,G,,,_L,South Western,DEFAULT__L,,C,0.010199,0,-2,0.485,0.5185,0.25,-0.97,-1.037,0,0,F,T,F,,01/12/18,,F
2__LHPOW000,2__LHPOW000,Haven Power Ltd,HAVEN,G,,SWT-HPW01,_L,South Western,DEFAULT__L,,C,0.010199,0,-64,0.7068,0.5621,0.25,-45.235,-35.974,0,0,F,T,T,,03/01/19,,F
2__LHPOW001,__LHPOW001,Haven Power Ltd,HAVEN,S,,,_L,South Western,DEFAULT__L,,C,0.010199,0,0,0.4715,0.4472,0.25,0,0,0,0,F,T,F,,01/12/18,F,F
2__LHPOW002,__LHPOW002,Haven Power Ltd,HAVEN,S,,,_L,South Western,DEFAULT__L,,C,0.010199,0,0,0.4715,0.4472,0.25,0,0,0,0,F,T,F,,01/12/18,F,F
2__LHUDG000,2__LHUDG000,Hudson Energy Supply UK Ltd,AMPERE,G,,,_L,South Western,DEFAULT__L,,C,0.010199,0,0,0.4715,0.4472,0.25,0,0,0,0,F,T,F,,01/12/18,,F
2__LHUDS000,2__LHUDS000,Hudson Energy Supply UK Ltd,AMPERE,G,,,_L,South Western,DEFAULT__L,,C,0.010199,0,-12,0.6636,0.5047,0.25,-7.963,-6.056,0,0,F,T,F,,01/12/18,,F
2__LHUDS001,2__LHUDS001,Hudson Energy Supply UK Ltd,AMPERE,S,,,_L,South Western,DEFAULT__L,,C,0.010199,0,0,0.4715,0.4472,0.25,0,0,0,0,F,T,F,,01/12/18,F,F
2__LHYDE000,SSE SBMU1 - Sweb GSPG,SSE Electricity Limited,SWEL,G,,SWT-SSE01,_L,South Western,DEFAULT__L,,C,0.010199,0,-0.6,0.4715,0.4472,0.25,-0.283,-0.268,0,0,F,T,T,,18/01/19,,F
2__LIMPO000,2__LIMPO000,SSE Energy Supply Limited,SSE,G,,SWT-ATL01,_L,South Western,DEFAULT__L,,C,0.010199,0,-103.8,0.4715,0.4472,0.25,-48.942,-46.419,0,0,F,T,T,,18/01/19,,F
2__LINDE000,INDE SWEB,Npower Direct Limited,NITTWO01,G,,SWT-INE01,_L,South Western,DEFAULT__L,,C,0.010199,0,-16.812,0.6029,0.4691,0.25,-10.136,-7.887,0,0,F,T,T,,03/01/19,,F
2__LINVE000,INVE_L,AMPowerUK Ltd,INVE,G,,,_L,South Western,DEFAULT__L,,C,0.010199,0,0,0.241,0.2248,0.25,0,0,0,0,F,T,F,,01/12/18,,F
2__LIRES000,SWT-IRS01,Octopus Energy Limited,MERCURY,G,,,_L,South Western,DEFAULT__L,,C,0.010199,0,-4,0.4948,0.5273,0.25,-1.979,-2.109,0,0,F,T,F,,01/12/18,,F
2__LIRID000,2__LIRID000,PFP Energy Supplies Limited,IRIDIUM,G,,,_L,South Western,DEFAULT__L,,C,0.010199,0,-9,0.5506,0.5819,0.25,-4.955,-5.237,0,0,F,T,F,,01/12/18,,F
2__LJERE000,2__LJERE000,Hudson Energy Supply UK Ltd,AMPERE,G,,LJERE000,_L,South Western,DEFAULT__L,,C,0.010199,0,-16,0.5301,0.5641,0.25,-8.482,-9.026,0,0,F,T,F,,29/01/19,,F
2__LKENS000,2__LKENS000,Kensington Power Limited,KENSINGT,G,,,_L,South Western,DEFAULT__L,,C,0.010199,0,-4.6,0.5733,0.453,0.25,-2.637,-2.084,0,0,F,T,F,,01/12/18,,F
2__LLIGH000,2__LLIGH000,MVV Environment Services Ltd,LIGHTNIN,G,,,_L,South Western,DEFAULT__L,,C,0.010199,19.5,-24,-0.1852,-0.2489,0.25,4.445,5.974,-3.611,-4.854,F,T,F,,01/12/18,,F
2__LLILY000,2__LLILY000,Delta Gas And Power Ltd,LILY,G,,,_L,South Western,DEFAULT__L,,C,0.010199,0,0,0.4715,0.4472,0.25,0,0,0,0,F,T,F,,01/12/18,,F
2__LLIME000,2__LLIME000,Limejump Energy Limited,ANGEL,G,,,_L,South Western,DEFAULT__L,,C,0.010199,0,0,0.4715,0.4472,0.25,0,0,0,0,F,T,F,,01/12/18,,F
2__LLOND000,LE Default BMUid SWEB,EDF Energy Customers Ltd,LENCO,G,,SWT-LON01,_L,South Western,DEFAULT__L,,C,0.010199,0,-260,0.6853,0.6013,0.25,-178.178,-156.338,0,0,F,T,T,,01/12/18,,F
2__LLORM000,Lorimer_L,E (GAS AND ELECTRICITY) LTD,LORM,G,,,_L,South Western,DEFAULT__L,,C,0.010199,0,-6.66,0.4656,0.5035,0.25,-3.101,-3.353,0,0,F,T,F,,01/12/18,,F
2__LLUME000,2__LLUME000,GNERGY Limited,LUMA,G,,,_L,South Western,DEFAULT__L,,C,0.010199,0,0,0.4539,0.4861,0.25,0,0,0,0,F,T,F,,01/12/18,,F
2__LLUMO000,2__LLUMO000,OVO Electricity Ltd,OVOE,G,,,_L,South Western,DEFAULT__L,,C,0.010199,0,0,0.4715,0.4472,0.25,0,0,0,0,F,T,F,,01/12/18,,F
2__LLVDR000,2__LLVDR000,ESB ENERGY LTD,LAVENDER,G,,,_L,South Western,DEFAULT__L,,C,0.010199,0,-2.844,0.4252,0.4483,0.25,-1.209,-1.275,0,0,F,T,F,,23/01/19,,F
2__LMAEL000,2__LMAEL000,MA Energy Limited,MA200308,G,,,_L,South Western,DEFAULT__L,,C,0.010199,0,-0.8,0.4715,0.4472,0.25,-0.377,-0.358,0,0,F,T,F,,01/12/18,,F
2__LMAET000,MA Energy Ltd,MA Energy Limited,MA200308,G,,,_L,South Western,DEFAULT__L,,C,0.010199,0,0,0.4715,0.4472,0.25,0,0,0,0,F,T,F,,01/12/18,,F
2__LMAGN000,2__LMAGN000,Orsted Power Sales (UK) Ltd,MAGNETIC,G,,,_L,South Western,DEFAULT__L,,C,0.010199,1,-33,0.6426,0.522,0.25,-21.206,-17.226,0.643,0.522,F,T,F,,01/12/18,,F
2__LMAIN000,MAIN_L,e2m - energy trading ltd,MAIN,G,,,_L,South Western,DEFAULT__L,,C,0.010199,0,0,0.4715,0.4472,0.25,0,0,0,0,F,T,F,,01/12/18,,F
2__LMANW000,2__LMANW000,SP Energy Retail Ltd,SPSUP01,G,,SWT-MNW01,_L,South Western,DEFAULT__L,,C,0.010199,0,-1,0.5375,0.425,0.25,-0.538,-0.425,0,0,F,T,F,,01/12/18,,F
2__LMARB000,2__LMARB000,Marble Power Limited,MARBLE,G,,,_L,South Western,DEFAULT__L,,C,0.010199,0,0,0.4715,0.4472,0.25,0,0,0,0,F,T,F,,01/12/18,,F
2__LMARI000,2__LMARI000,LOGICOR ENERGY LTD,MARIGOLD,G,,,_L,South Western,DEFAULT__L,,C,0.010199,0,0,0.4715,0.4472,0.25,0,0,0,0,F,T,F,,01/12/18,,F
2__LMATT000,MATT_L,Mattina Limited,MATT,G,,,_L,South Western,DEFAULT__L,,C,0.010199,0,0,0.4715,0.4472,0.25,0,0,0,0,F,T,F,,01/12/18,,F
2__LMIDE000,NPEC South Western Area MIDE,Npower Limited,NPOWER01,G,,SWT-MID01,_L,South Western,DEFAULT__L,,C,0.010199,0,-14.292,0.5109,0.5452,0.25,-7.302,-7.792,0,0,F,T,T,,01/12/18,,F
2__LMINT000,2__LMINT000,Toucan Energy Limited,MINT,G,,,_L,South Western,DEFAULT__L,,C,0.010199,0,0,0.4715,0.4472,0.25,0,0,0,0,F,T,F,,01/12/18,,F
2__LMISS000,MISS_L,MISSISSIPPI ENERGY LIMITED,MISS,G,,,_L,South Western,DEFAULT__L,,C,0.010199,0,0,0.4715,0.4472,0.25,0,0,0,0,F,T,F,,01/12/18,,F
2__LMONT000,2__LMONT000,Monument Energy Limited,MONUMENT,G,,,_L,South Western,DEFAULT__L,,C,0.010199,0,-0.4,0.3676,0.386,0.25,-0.147,-0.154,0,0,F,T,F,,01/12/18,,F
2__LMRCY000,2__LMRCY000,Octopus Energy Limited,MERCURY,G,,,_L,South Western,DEFAULT__L,,C,0.010199,9,-8.78,0.4929,0.5185,0.25,-4.328,-4.552,4.436,4.667,F,T,F,,01/12/18,,F
2__LMTRL000,2__LMTRL000,BROOK GREEN TRADING LIMITED,MISTRAL,G,,,_L,South Western,DEFAULT__L,,C,0.010199,0,-5.4,0.5305,0.4105,0.25,-2.865,-2.217,0,0,F,T,F,,01/12/18,,F
2__LNATP000,NPEC South Western Area NATP,Npower Limited,NPOWER01,G,,SWT-NPE01,_L,South Western,DEFAULT__L,,C,0.010199,0,-182.3,0.7533,0.6229,0.25,-137.327,-113.555,0,0,F,T,T,,03/01/19,,F
2__LNCKL000,2__LNCKL000,Brilliant Energy Supply Ltd,NICKEL,G,,,_L,South Western,DEFAULT__L,,C,0.010199,0,-3.664,0.4201,0.4451,0.25,-1.539,-1.631,0,0,F,T,F,,01/12/18,,F
2__LNEEB000,2__LNEEB000,NPower Northern Supply Ltd,NEEB,G,,SWT-NEE01,_L,South Western,DEFAULT__L,,C,0.010199,0,-70.82,0.5295,0.5546,0.25,-37.499,-39.277,0,0,F,T,T,,01/12/18,,F
2__LNEVA000,NEVA_L,NEVADA ENERGY LIMITED,NEVA,G,,,_L,South Western,DEFAULT__L,,C,0.010199,0,0,0.4715,0.4472,0.25,0,0,0,0,F,T,F,,01/12/18,,F
2__LNEWP000,2__LNEWP000,Shell Energy Supply UK Ltd,NEWPORT,G,,,_L,South Western,DEFAULT__L,,C,0.010199,4,-0.234,0.4715,0.4472,0.25,-0.11,-0.105,1.886,1.789,F,T,F,,01/12/18,,F
2__LNORW000,2__LNORW000,E.ON Energy Solutions Limited,PGENERGY,G,,SWT-NWP01,_L,South Western,DEFAULT__L,,C,0.010199,0,-2,0.6414,0.6178,0.25,-1.283,-1.236,0,0,F,T,T,,01/12/18,,F
2__LNUCE000,2__LNUCE000,NDA,MAGNOX,G,,SWT-MEC01,_L,South Western,DEFAULT__L,,C,0.010199,0,0,0.4715,0.4472,0.25,0,0,0,0,F,T,F,,01/12/18,,F
2__LOBER000,2__LOBER000,Addito Supply Limited,OBERON,G,,,_L,South Western,DEFAULT__L,,C,0.010199,0,0,0.4715,0.4472,0.25,0,0,0,0,F,T,F,,01/12/18,,F
2__LOGAS000,2__LOGAS000,British Gas Trading Ltd,BRITGAS,G,,,_L,South Western,DEFAULT__L,,C,0.010199,0,-1.61,0.4715,0.4472,0.25,-0.759,-0.72,0,0,F,T,F,,01/12/18,,F
2__LOPAL000,2__LOPAL000,Avid Energy,OPAL0516,G,,,_L,South Western,DEFAULT__L,,C,0.010199,0,0,0.4715,0.4472,0.25,0,0,0,0,F,T,F,,01/12/18,,F
2__LOREB000,2__LOREB000,MoneyPlus Energy Limited,OREBA,G,,,_L,South Western,DEFAULT__L,,C,0.010199,0,0,0.4715,0.4472,0.25,0,0,0,0,F,T,F,,01/12/18,,F
2__LOREG000,OREG_L,OREGON ENERGY LIMITED,OREG,G,,,_L,South Western,DEFAULT__L,,C,0.010199,0,0,0.4715,0.4472,0.25,0,0,0,0,F,T,F,,01/12/18,,F
2__LOSMI000,2__LOSMI000,BRISTOL NRG TEC&SERV(SUPP) LTD,OSMIUM,G,,,_L,South Western,DEFAULT__L,,C,0.010199,7.882,-17.386,0.5946,0.5556,0.25,-10.338,-9.66,4.687,4.379,F,T,F,,01/12/18,,F
2__LOVOE000,2__LOVOE000,OVO Electricity Ltd,OVOE,G,,,_L,South Western,DEFAULT__L,,C,0.010199,0,-55.4,0.5253,0.5559,0.25,-29.102,-30.797,0,0,F,T,F,,01/12/18,,F
2__LOXPO000,2__LOXPO000,Opus Energy Limited,OXFPOWER,G,,,_L,South Western,DEFAULT__L,,C,0.010199,0,-38.46,0.5952,0.4814,0.25,-22.891,-18.515,0,0,F,T,F,,24/12/18,,F
2__LPADD000,2__LPADD000,Paddington Power Limited,PADDINGT,G,,,_L,South Western,DEFAULT__L,,C,0.010199,0,0,0.4715,0.4472,0.25,0,0,0,0,F,T,F,,01/12/18,,F
2__LPALL000,2__LPALL000,Palladium Energy Supply Ltd,PALLAD,G,,,_L,South Western,DEFAULT__L,,C,0.010199,0,0,0.4715,0.4472,0.25,0,0,0,0,F,T,F,,01/12/18,,F
2__LPGEN000,2__LPGEN000,E.ON UK plc,POWERGEN,G,,SWT-PGU01,_L,South Western,DEFAULT__L,,C,0.010199,0,-84,0.6706,0.4428,0.25,-56.33,-37.195,0,0,F,T,T,,24/01/19,,F
2__LPILO000,2__LPILO000,Tonik Energy Limited,PILO1015,G,,,_L,South Western,DEFAULT__L,,C,0.010199,0,-5.54,0.3921,0.4163,0.25,-2.172,-2.306,0,0,F,T,F,,11/01/19,,F
2__LPION000,2__LPION000,Igloo Energy Supply Limited,PION1015,G,,,_L,South Western,DEFAULT__L,,C,0.010199,0,-0.3098,0.4535,0.4837,0.25,-0.14,-0.15,0,0,F,T,F,,01/12/18,,F
2__LPIRO000,2__LPIRO000,Pirranello Energy Supply Ltd,PIRANELO,G,,,_L,South Western,DEFAULT__L,,C,0.010199,0,0,0.4715,0.4472,0.25,0,0,0,0,F,T,F,,01/12/18,,F
2__LPOWQ000,PowerQ_L,Hartree Partners Supply UK,POWQ,G,,,_L,South Western,DEFAULT__L,,C,0.010199,0,0,0.4715,0.4472,0.25,0,0,0,0,F,T,F,,01/12/18,,F
2__LPROZ000,PROZ_L,Dyce Energy Ltd,PROZ,G,,,_L,South Western,DEFAULT__L,,C,0.010199,0,0,0.4715,0.4472,0.25,0,0,0,0,F,T,F,,01/12/18,,F
